station_id,station_name,station_type,full_date,year,month,month_name,n_ops,n_defects,availability,performance,quality,oee
16,Exterior Trim - Station 16,Exterior Trim,2025-11-05,2025,11,November,85,1,0.9767,0.9325,0.9882,0.9
16,Exterior Trim - Station 16,Exterior Trim,2025-11-06,2025,11,November,78,0,0.9821,0.946,1.0,0.9291
16,Exterior Trim - Station 16,Exterior Trim,2025-11-07,2025,11,November,100,1,0.9375,0.9568,0.99,0.8881
16,Exterior Trim - Station 16,Exterior Trim,2025-11-08,2025,11,November,32,0,0.9535,0.9894,1.0,0.9433
16,Exterior Trim - Station 16,Exterior Trim,2025-11-09,2025,11,November,26,1,0.9534,0.9886,0.9615,0.9063
16,Exterior Trim - Station 16,Exterior Trim,2025-11-10,2025,11,November,86,2,0.9062,0.9108,0.9767,0.8062
16,Exterior Trim - Station 16,Exterior Trim,2025-11-11,2025,11,November,86,0,0.9515,0.9512,1.0,0.905
16,Exterior Trim - Station 16,Exterior Trim,2025-11-12,2025,11,November,66,0,0.9217,0.9266,1.0,0.854
16,Exterior Trim - Station 16,Exterior Trim,2025-11-13,2025,11,November,84,1,0.9409,0.9325,0.9881,0.867
16,Exterior Trim - Station 16,Exterior Trim,2025-11-14,2025,11,November,97,1,0.9317,0.9338,0.9897,0.861
16,Exterior Trim - Station 16,Exterior Trim,2025-11-15,2025,11,November,33,0,0.897,0.9436,1.0,0.8464
16,Exterior Trim - Station 16,Exterior Trim,2025-11-16,2025,11,November,34,0,0.9118,0.9522,1.0,0.8682
16,Exterior Trim - Station 16,Exterior Trim,2025-11-17,2025,11,November,78,1,0.9671,0.9255,0.9872,0.8836
16,Exterior Trim - Station 16,Exterior Trim,2025-11-18,2025,11,November,94,0,0.9347,0.9521,1.0,0.8899
16,Exterior Trim - Station 16,Exterior Trim,2025-11-19,2025,11,November,88,0,0.9334,0.9378,1.0,0.8753
16,Exterior Trim - Station 16,Exterior Trim,2025-11-20,2025,11,November,99,1,0.9202,0.9422,0.9899,0.8583
16,Exterior Trim - Station 16,Exterior Trim,2025-11-21,2025,11,November,82,1,0.952,0.9427,0.9878,0.8865
16,Exterior Trim - Station 16,Exterior Trim,2025-11-22,2025,11,November,29,0,0.896,0.9633,1.0,0.8631
16,Exterior Trim - Station 16,Exterior Trim,2025-11-23,2025,11,November,32,0,0.9045,0.915,1.0,0.8275
16,Exterior Trim - Station 16,Exterior Trim,2025-11-24,2025,11,November,93,0,0.9634,0.9088,1.0,0.8756
16,Exterior Trim - Station 16,Exterior Trim,2025-11-25,2025,11,November,76,0,0.9649,0.9699,1.0,0.9359
16,Exterior Trim - Station 16,Exterior Trim,2025-11-26,2025,11,November,82,1,0.9486,0.9493,0.9878,0.8895
16,Exterior Trim - Station 16,Exterior Trim,2025-11-27,2025,11,November,94,1,0.9492,0.9529,0.9894,0.8948
16,Exterior Trim - Station 16,Exterior Trim,2025-11-28,2025,11,November,110,1,0.9473,0.9342,0.9909,0.8769
16,Exterior Trim - Station 16,Exterior Trim,2025-11-29,2025,11,November,28,0,0.9761,0.9662,1.0,0.9431
16,Exterior Trim - Station 16,Exterior Trim,2025-11-30,2025,11,November,35,0,0.9556,0.947,1.0,0.905
16,Exterior Trim - Station 16,Exterior Trim,2025-12-01,2025,12,December,93,2,0.8959,0.9322,0.9785,0.8172
16,Exterior Trim - Station 16,Exterior Trim,2025-12-02,2025,12,December,65,1,0.9956,0.9655,0.9846,0.9465
16,Exterior Trim - Station 16,Exterior Trim,2025-12-03,2025,12,December,71,1,0.9598,0.9345,0.9859,0.8843
16,Exterior Trim - Station 16,Exterior Trim,2025-12-04,2025,12,December,76,0,0.9529,0.9369,1.0,0.8928
16,Exterior Trim - Station 16,Exterior Trim,2025-12-05,2025,12,December,73,0,0.9795,0.9278,1.0,0.9088
16,Exterior Trim - Station 16,Exterior Trim,2025-12-06,2025,12,December,24,0,0.9754,0.9143,1.0,0.8918
16,Exterior Trim - Station 16,Exterior Trim,2025-12-07,2025,12,December,29,0,1.0,0.9793,1.0,0.9793
16,Exterior Trim - Station 16,Exterior Trim,2025-12-08,2025,12,December,79,1,0.8839,0.943,0.9873,0.8229
16,Exterior Trim - Station 16,Exterior Trim,2025-12-09,2025,12,December,71,1,0.993,0.9292,0.9859,0.9097
16,Exterior Trim - Station 16,Exterior Trim,2025-12-10,2025,12,December,77,0,0.9579,0.9415,1.0,0.9018
16,Exterior Trim - Station 16,Exterior Trim,2025-12-11,2025,12,December,63,1,0.9202,0.9519,0.9841,0.862
16,Exterior Trim - Station 16,Exterior Trim,2025-12-12,2025,12,December,62,0,0.8818,0.9672,1.0,0.8529
16,Exterior Trim - Station 16,Exterior Trim,2025-12-13,2025,12,December,24,0,0.9754,0.9117,1.0,0.8893
16,Exterior Trim - Station 16,Exterior Trim,2025-12-14,2025,12,December,27,0,1.0,0.9409,1.0,0.9409
16,Exterior Trim - Station 16,Exterior Trim,2025-12-15,2025,12,December,84,0,0.9633,0.9395,1.0,0.905
16,Exterior Trim - Station 16,Exterior Trim,2025-12-16,2025,12,December,84,1,0.9111,0.9059,0.9881,0.8155
16,Exterior Trim - Station 16,Exterior Trim,2025-12-17,2025,12,December,69,0,0.9643,0.9674,1.0,0.9329
16,Exterior Trim - Station 16,Exterior Trim,2025-12-18,2025,12,December,76,2,0.977,0.9487,0.9737,0.9025
16,Exterior Trim - Station 16,Exterior Trim,2025-12-19,2025,12,December,76,0,0.8876,0.9606,1.0,0.8526
16,Exterior Trim - Station 16,Exterior Trim,2025-12-20,2025,12,December,24,0,0.8846,0.9803,1.0,0.8671
16,Exterior Trim - Station 16,Exterior Trim,2025-12-21,2025,12,December,20,0,1.0,0.948,1.0,0.948
16,Exterior Trim - Station 16,Exterior Trim,2025-12-22,2025,12,December,73,1,0.9824,0.9314,0.9863,0.9024
16,Exterior Trim - Station 16,Exterior Trim,2025-12-23,2025,12,December,65,0,0.9736,0.9516,1.0,0.9265
16,Exterior Trim - Station 16,Exterior Trim,2025-12-24,2025,12,December,66,0,0.9428,0.9732,1.0,0.9175
16,Exterior Trim - Station 16,Exterior Trim,2025-12-25,2025,12,December,75,1,0.9122,0.9359,0.9867,0.8423
16,Exterior Trim - Station 16,Exterior Trim,2025-12-26,2025,12,December,65,0,0.9508,0.9562,1.0,0.9092
16,Exterior Trim - Station 16,Exterior Trim,2025-12-27,2025,12,December,30,0,0.9611,0.9505,1.0,0.9135
16,Exterior Trim - Station 16,Exterior Trim,2025-12-28,2025,12,December,24,0,0.9139,0.944,1.0,0.8628
16,Exterior Trim - Station 16,Exterior Trim,2025-12-29,2025,12,December,71,0,0.9819,0.8931,1.0,0.877
16,Exterior Trim - Station 16,Exterior Trim,2025-12-30,2025,12,December,74,0,0.9786,0.9514,1.0,0.9311
16,Exterior Trim - Station 16,Exterior Trim,2025-12-31,2025,12,December,70,0,0.9582,0.9623,1.0,0.922
16,Exterior Trim - Station 16,Exterior Trim,2026-01-01,2026,1,January,80,0,0.9113,0.9541,1.0,0.8695
16,Exterior Trim - Station 16,Exterior Trim,2026-01-02,2026,1,January,72,1,0.8815,0.9591,0.9861,0.8336
16,Exterior Trim - Station 16,Exterior Trim,2026-01-03,2026,1,January,30,0,1.0,1.0024,1.0,1.0024
16,Exterior Trim - Station 16,Exterior Trim,2026-01-04,2026,1,January,30,0,1.0,0.9792,1.0,0.9792
16,Exterior Trim - Station 16,Exterior Trim,2026-01-05,2026,1,January,81,1,0.9215,0.9487,0.9877,0.8634
16,Exterior Trim - Station 16,Exterior Trim,2026-01-06,2026,1,January,77,1,0.9682,0.9465,0.987,0.9045
16,Exterior Trim - Station 16,Exterior Trim,2026-01-07,2026,1,January,67,1,0.9257,0.9276,0.9851,0.8459
16,Exterior Trim - Station 16,Exterior Trim,2026-01-08,2026,1,January,83,0,0.9181,0.92,1.0,0.8447
16,Exterior Trim - Station 16,Exterior Trim,2026-01-09,2026,1,January,64,1,0.915,0.9423,0.9844,0.8487
16,Exterior Trim - Station 16,Exterior Trim,2026-01-10,2026,1,January,25,0,1.0,0.9697,1.0,0.9697
16,Exterior Trim - Station 16,Exterior Trim,2026-01-11,2026,1,January,29,0,0.968,0.9533,1.0,0.9228
16,Exterior Trim - Station 16,Exterior Trim,2026-01-12,2026,1,January,73,1,0.92,0.9257,0.9863,0.8399
16,Exterior Trim - Station 16,Exterior Trim,2026-01-13,2026,1,January,72,0,0.983,0.9566,1.0,0.9403
16,Exterior Trim - Station 16,Exterior Trim,2026-01-14,2026,1,January,76,0,0.9367,0.9654,1.0,0.9042
16,Exterior Trim - Station 16,Exterior Trim,2026-01-15,2026,1,January,89,2,0.9258,0.907,0.9775,0.8208
16,Exterior Trim - Station 16,Exterior Trim,2026-01-16,2026,1,January,71,0,0.9631,0.9651,1.0,0.9294
16,Exterior Trim - Station 16,Exterior Trim,2026-01-17,2026,1,January,24,0,0.9251,0.9053,1.0,0.8374
16,Exterior Trim - Station 16,Exterior Trim,2026-01-18,2026,1,January,27,0,0.8518,0.9179,1.0,0.7819
16,Exterior Trim - Station 16,Exterior Trim,2026-01-19,2026,1,January,84,0,0.9025,0.9152,1.0,0.8259
16,Exterior Trim - Station 16,Exterior Trim,2026-01-20,2026,1,January,101,1,0.9633,0.963,0.9901,0.9185
16,Exterior Trim - Station 16,Exterior Trim,2026-01-21,2026,1,January,71,0,0.9272,0.9568,1.0,0.8872
16,Exterior Trim - Station 16,Exterior Trim,2026-01-22,2026,1,January,80,1,0.9861,0.9227,0.9875,0.8985
16,Exterior Trim - Station 16,Exterior Trim,2026-01-23,2026,1,January,80,0,1.0,0.9512,1.0,0.9512
16,Exterior Trim - Station 16,Exterior Trim,2026-01-24,2026,1,January,31,0,0.9455,0.9707,1.0,0.9178
16,Exterior Trim - Station 16,Exterior Trim,2026-01-25,2026,1,January,25,0,0.9155,0.9174,1.0,0.8399
16,Exterior Trim - Station 16,Exterior Trim,2026-01-26,2026,1,January,65,0,1.0,0.947,1.0,0.947
16,Exterior Trim - Station 16,Exterior Trim,2026-01-27,2026,1,January,83,0,0.9623,0.9555,1.0,0.9194
16,Exterior Trim - Station 16,Exterior Trim,2026-01-28,2026,1,January,88,0,0.9281,0.965,1.0,0.8956
16,Exterior Trim - Station 16,Exterior Trim,2026-01-29,2026,1,January,92,1,0.9687,0.9343,0.9891,0.8952
16,Exterior Trim - Station 16,Exterior Trim,2026-01-30,2026,1,January,67,0,0.944,0.9472,1.0,0.8941
16,Exterior Trim - Station 16,Exterior Trim,2026-01-31,2026,1,January,22,1,1.0,0.9325,0.9545,0.8901
16,Exterior Trim - Station 16,Exterior Trim,2026-02-01,2026,2,February,31,0,0.915,0.9024,1.0,0.8257
16,Exterior Trim - Station 16,Exterior Trim,2026-02-02,2026,2,February,74,1,0.9516,0.9915,0.9865,0.9307
16,Exterior Trim - Station 16,Exterior Trim,2026-02-03,2026,2,February,82,0,0.9264,0.9762,1.0,0.9044
16,Exterior Trim - Station 16,Exterior Trim,2026-02-04,2026,2,February,92,3,0.9505,0.9381,0.9674,0.8626
16,Exterior Trim - Station 16,Exterior Trim,2026-02-05,2026,2,February,61,0,0.9277,0.929,1.0,0.8618
16,Exterior Trim - Station 16,Exterior Trim,2026-02-06,2026,2,February,71,0,0.9315,0.9344,1.0,0.8704
16,Exterior Trim - Station 16,Exterior Trim,2026-02-07,2026,2,February,26,0,0.9569,0.9503,1.0,0.9094
16,Exterior Trim - Station 16,Exterior Trim,2026-02-08,2026,2,February,22,0,1.0,0.894,1.0,0.894
16,Exterior Trim - Station 16,Exterior Trim,2026-02-09,2026,2,February,78,0,0.9404,0.9561,1.0,0.8992
16,Exterior Trim - Station 16,Exterior Trim,2026-02-10,2026,2,February,71,1,0.8921,0.9374,0.9859,0.8245
16,Exterior Trim - Station 16,Exterior Trim,2026-02-11,2026,2,February,78,0,0.9526,0.9491,1.0,0.9041
16,Exterior Trim - Station 16,Exterior Trim,2026-02-12,2026,2,February,65,0,0.9833,0.9545,1.0,0.9385
16,Exterior Trim - Station 16,Exterior Trim,2026-02-13,2026,2,February,78,0,0.9267,0.9676,1.0,0.8966
16,Exterior Trim - Station 16,Exterior Trim,2026-02-14,2026,2,February,31,0,1.0,0.9488,1.0,0.9488
16,Exterior Trim - Station 16,Exterior Trim,2026-02-15,2026,2,February,23,0,0.9691,0.9055,1.0,0.8775
16,Exterior Trim - Station 16,Exterior Trim,2026-02-16,2026,2,February,72,0,0.9594,0.9394,1.0,0.9012
16,Exterior Trim - Station 16,Exterior Trim,2026-02-17,2026,2,February,82,0,0.9397,0.9286,1.0,0.8726
16,Exterior Trim - Station 16,Exterior Trim,2026-02-18,2026,2,February,79,0,0.9481,0.9458,1.0,0.8968
16,Exterior Trim - Station 16,Exterior Trim,2026-02-19,2026,2,February,79,0,0.9947,0.9338,1.0,0.9289
16,Exterior Trim - Station 16,Exterior Trim,2026-02-20,2026,2,February,67,0,0.9499,0.9356,1.0,0.8887
16,Exterior Trim - Station 16,Exterior Trim,2026-02-21,2026,2,February,22,0,0.9359,0.9442,1.0,0.8837
16,Exterior Trim - Station 16,Exterior Trim,2026-02-22,2026,2,February,25,0,0.8784,0.9048,1.0,0.7947
16,Exterior Trim - Station 16,Exterior Trim,2026-02-23,2026,2,February,69,0,0.9308,0.9165,1.0,0.8531
16,Exterior Trim - Station 16,Exterior Trim,2026-02-24,2026,2,February,87,1,0.9511,0.9449,0.9885,0.8884
16,Exterior Trim - Station 16,Exterior Trim,2026-02-25,2026,2,February,80,1,0.9573,0.944,0.9875,0.8924
16,Exterior Trim - Station 16,Exterior Trim,2026-02-26,2026,2,February,77,1,0.9228,0.9516,0.987,0.8667
16,Exterior Trim - Station 16,Exterior Trim,2026-02-27,2026,2,February,74,0,0.9774,0.93,1.0,0.909
16,Exterior Trim - Station 16,Exterior Trim,2026-02-28,2026,2,February,25,2,0.9645,0.882,0.92,0.7826
16,Exterior Trim - Station 16,Exterior Trim,2026-03-01,2026,3,March,32,0,0.9331,0.984,1.0,0.9182
16,Exterior Trim - Station 16,Exterior Trim,2026-03-02,2026,3,March,93,0,0.9316,0.9214,1.0,0.8583
16,Exterior Trim - Station 16,Exterior Trim,2026-03-03,2026,3,March,102,0,0.9562,0.9697,1.0,0.9272
16,Exterior Trim - Station 16,Exterior Trim,2026-03-04,2026,3,March,88,0,0.9686,0.9212,1.0,0.8923
16,Exterior Trim - Station 16,Exterior Trim,2026-03-05,2026,3,March,97,0,0.9655,0.9342,1.0,0.902
16,Exterior Trim - Station 16,Exterior Trim,2026-03-06,2026,3,March,100,0,0.9736,0.9278,1.0,0.9033
16,Exterior Trim - Station 16,Exterior Trim,2026-03-07,2026,3,March,32,0,0.9014,0.929,1.0,0.8374
16,Exterior Trim - Station 16,Exterior Trim,2026-03-08,2026,3,March,29,0,0.9131,0.9437,1.0,0.8617
16,Exterior Trim - Station 16,Exterior Trim,2026-03-09,2026,3,March,113,1,0.962,0.9717,0.9912,0.9264
16,Exterior Trim - Station 16,Exterior Trim,2026-03-10,2026,3,March,85,1,0.9755,0.9326,0.9882,0.8991
16,Exterior Trim - Station 16,Exterior Trim,2026-03-11,2026,3,March,96,1,0.9587,0.9264,0.9896,0.8789
16,Exterior Trim - Station 16,Exterior Trim,2026-03-12,2026,3,March,92,0,0.9403,0.9454,1.0,0.8889
16,Exterior Trim - Station 16,Exterior Trim,2026-03-13,2026,3,March,101,0,0.9251,0.932,1.0,0.8622
16,Exterior Trim - Station 16,Exterior Trim,2026-03-14,2026,3,March,24,0,1.0,0.9529,1.0,0.9529
16,Exterior Trim - Station 16,Exterior Trim,2026-03-15,2026,3,March,30,0,0.9641,0.9261,1.0,0.8929
16,Exterior Trim - Station 16,Exterior Trim,2026-03-16,2026,3,March,96,0,0.9387,0.9493,1.0,0.8911
16,Exterior Trim - Station 16,Exterior Trim,2026-03-17,2026,3,March,96,0,0.9822,0.9031,1.0,0.887
16,Exterior Trim - Station 16,Exterior Trim,2026-03-18,2026,3,March,100,0,0.9563,0.958,1.0,0.9162
16,Exterior Trim - Station 16,Exterior Trim,2026-03-19,2026,3,March,81,1,0.9027,0.9857,0.9877,0.8788
16,Exterior Trim - Station 16,Exterior Trim,2026-03-20,2026,3,March,97,1,0.9444,0.9429,0.9897,0.8813
16,Exterior Trim - Station 16,Exterior Trim,2026-03-21,2026,3,March,31,0,0.9579,0.9725,1.0,0.9316
16,Exterior Trim - Station 16,Exterior Trim,2026-03-22,2026,3,March,29,0,0.859,0.9454,1.0,0.812
16,Exterior Trim - Station 16,Exterior Trim,2026-03-23,2026,3,March,83,0,0.9007,0.9385,1.0,0.8453
16,Exterior Trim - Station 16,Exterior Trim,2026-03-24,2026,3,March,94,0,0.9812,0.9602,1.0,0.9421
16,Exterior Trim - Station 16,Exterior Trim,2026-03-25,2026,3,March,60,0,0.981,0.938,1.0,0.9202
16,Exterior Trim - Station 16,Exterior Trim,2026-03-26,2026,3,March,88,0,0.9509,0.9505,1.0,0.9039
16,Exterior Trim - Station 16,Exterior Trim,2026-03-27,2026,3,March,101,2,0.9338,0.9461,0.9802,0.8659
16,Exterior Trim - Station 16,Exterior Trim,2026-03-28,2026,3,March,35,0,0.9375,0.9494,1.0,0.89
16,Exterior Trim - Station 16,Exterior Trim,2026-03-29,2026,3,March,32,0,0.9642,0.9,1.0,0.8677
16,Exterior Trim - Station 16,Exterior Trim,2026-03-30,2026,3,March,94,1,0.9163,0.9397,0.9894,0.8518
16,Exterior Trim - Station 16,Exterior Trim,2026-03-31,2026,3,March,101,0,0.9485,0.939,1.0,0.8906
16,Exterior Trim - Station 16,Exterior Trim,2026-04-01,2026,4,April,95,0,0.9425,0.941,1.0,0.8869
16,Exterior Trim - Station 16,Exterior Trim,2026-04-02,2026,4,April,83,2,0.9138,0.9457,0.9759,0.8434
16,Exterior Trim - Station 16,Exterior Trim,2026-04-03,2026,4,April,101,0,0.9,0.9224,1.0,0.8302
16,Exterior Trim - Station 16,Exterior Trim,2026-04-04,2026,4,April,24,1,0.9398,0.9308,0.9583,0.8383
16,Exterior Trim - Station 16,Exterior Trim,2026-04-05,2026,4,April,34,0,0.9137,0.9008,1.0,0.8231
16,Exterior Trim - Station 16,Exterior Trim,2026-04-06,2026,4,April,75,0,0.9307,0.9441,1.0,0.8787
16,Exterior Trim - Station 16,Exterior Trim,2026-04-07,2026,4,April,95,0,0.9258,0.9376,1.0,0.8681
16,Exterior Trim - Station 16,Exterior Trim,2026-04-08,2026,4,April,92,0,0.9169,0.9316,1.0,0.8542
16,Exterior Trim - Station 16,Exterior Trim,2026-04-09,2026,4,April,73,1,0.9457,0.9172,0.9863,0.8555
16,Exterior Trim - Station 16,Exterior Trim,2026-04-10,2026,4,April,100,3,0.9855,0.951,0.97,0.9092
16,Exterior Trim - Station 16,Exterior Trim,2026-04-11,2026,4,April,34,0,0.8258,0.9471,1.0,0.7821
16,Exterior Trim - Station 16,Exterior Trim,2026-04-12,2026,4,April,36,1,0.9437,0.9266,0.9722,0.8502
16,Exterior Trim - Station 16,Exterior Trim,2026-04-13,2026,4,April,73,0,0.9407,0.9326,1.0,0.8773
16,Exterior Trim - Station 16,Exterior Trim,2026-04-14,2026,4,April,89,1,0.9439,0.9362,0.9888,0.8737
16,Exterior Trim - Station 16,Exterior Trim,2026-04-15,2026,4,April,87,1,0.9581,0.9237,0.9885,0.8748
16,Exterior Trim - Station 16,Exterior Trim,2026-04-16,2026,4,April,90,0,0.961,0.9544,1.0,0.9172
16,Exterior Trim - Station 16,Exterior Trim,2026-04-17,2026,4,April,88,1,0.9714,0.9725,0.9886,0.9339
16,Exterior Trim - Station 16,Exterior Trim,2026-04-18,2026,4,April,34,2,0.9573,0.9031,0.9412,0.8137
16,Exterior Trim - Station 16,Exterior Trim,2026-04-19,2026,4,April,30,1,0.9343,0.9155,0.9667,0.8268
16,Exterior Trim - Station 16,Exterior Trim,2026-04-20,2026,4,April,85,0,0.8892,0.9396,1.0,0.8355
16,Exterior Trim - Station 16,Exterior Trim,2026-04-21,2026,4,April,83,0,0.9254,0.926,1.0,0.857
16,Exterior Trim - Station 16,Exterior Trim,2026-04-22,2026,4,April,86,2,0.91,0.946,0.9767,0.8409
16,Exterior Trim - Station 16,Exterior Trim,2026-04-23,2026,4,April,80,0,0.9303,0.9031,1.0,0.8401
16,Exterior Trim - Station 16,Exterior Trim,2026-04-24,2026,4,April,74,0,0.9308,0.9306,1.0,0.8662
16,Exterior Trim - Station 16,Exterior Trim,2026-04-25,2026,4,April,32,0,0.9844,0.9658,1.0,0.9507
16,Exterior Trim - Station 16,Exterior Trim,2026-04-26,2026,4,April,30,2,0.9426,0.9698,0.9333,0.8532
16,Exterior Trim - Station 16,Exterior Trim,2026-04-27,2026,4,April,92,0,0.952,0.9264,1.0,0.8819
16,Exterior Trim - Station 16,Exterior Trim,2026-04-28,2026,4,April,79,0,0.9669,0.9106,1.0,0.8805
16,Exterior Trim - Station 16,Exterior Trim,2026-04-29,2026,4,April,76,0,0.902,0.9335,1.0,0.842
16,Exterior Trim - Station 16,Exterior Trim,2026-04-30,2026,4,April,112,0,0.9438,0.9469,1.0,0.8937
16,Exterior Trim - Station 16,Exterior Trim,2026-05-01,2026,5,May,103,0,0.8945,0.9476,1.0,0.8476
16,Exterior Trim - Station 16,Exterior Trim,2026-05-02,2026,5,May,32,0,1.0,0.9699,1.0,0.9699
16,Exterior Trim - Station 16,Exterior Trim,2026-05-03,2026,5,May,37,0,0.8659,0.9036,1.0,0.7824
16,Exterior Trim - Station 16,Exterior Trim,2026-05-04,2026,5,May,86,0,0.9362,0.9665,1.0,0.9049
16,Exterior Trim - Station 16,Exterior Trim,2026-05-05,2026,5,May,90,2,0.9517,0.9432,0.9778,0.8777
16,Exterior Trim - Station 16,Exterior Trim,2026-05-06,2026,5,May,86,0,0.9696,0.9419,1.0,0.9133
16,Exterior Trim - Station 16,Exterior Trim,2026-05-07,2026,5,May,96,0,0.9313,0.9266,1.0,0.8629
16,Exterior Trim - Station 16,Exterior Trim,2026-05-08,2026,5,May,99,1,0.919,0.9587,0.9899,0.8721
16,Exterior Trim - Station 16,Exterior Trim,2026-05-09,2026,5,May,38,1,0.9853,0.9464,0.9737,0.908
16,Exterior Trim - Station 16,Exterior Trim,2026-05-10,2026,5,May,23,0,0.979,0.9295,1.0,0.91
16,Exterior Trim - Station 16,Exterior Trim,2026-05-11,2026,5,May,92,0,0.9041,0.973,1.0,0.8797
16,Exterior Trim - Station 16,Exterior Trim,2026-05-12,2026,5,May,92,1,0.9161,0.9715,0.9891,0.8803
16,Exterior Trim - Station 16,Exterior Trim,2026-05-13,2026,5,May,86,1,0.9656,0.9385,0.9884,0.8957
16,Exterior Trim - Station 16,Exterior Trim,2026-05-14,2026,5,May,83,2,0.9279,0.9468,0.9759,0.8573
16,Exterior Trim - Station 16,Exterior Trim,2026-05-15,2026,5,May,81,0,0.9073,0.9301,1.0,0.8438
16,Exterior Trim - Station 16,Exterior Trim,2026-05-16,2026,5,May,29,0,0.936,0.981,1.0,0.9183
16,Exterior Trim - Station 16,Exterior Trim,2026-05-17,2026,5,May,33,1,0.9332,0.9891,0.9697,0.895
16,Exterior Trim - Station 16,Exterior Trim,2026-05-18,2026,5,May,71,0,0.9576,0.9672,1.0,0.9262
16,Exterior Trim - Station 16,Exterior Trim,2026-05-19,2026,5,May,82,0,0.9474,0.9701,1.0,0.9191
16,Exterior Trim - Station 16,Exterior Trim,2026-05-20,2026,5,May,84,0,0.9381,0.9014,1.0,0.8456
16,Exterior Trim - Station 16,Exterior Trim,2026-05-21,2026,5,May,84,0,0.9677,0.9794,1.0,0.9478
16,Exterior Trim - Station 16,Exterior Trim,2026-05-22,2026,5,May,95,0,0.9624,0.9615,1.0,0.9254
16,Exterior Trim - Station 16,Exterior Trim,2026-05-23,2026,5,May,32,0,0.8222,0.9592,1.0,0.7886
16,Exterior Trim - Station 16,Exterior Trim,2026-05-24,2026,5,May,24,2,0.8631,0.9489,0.9167,0.7508
16,Exterior Trim - Station 16,Exterior Trim,2026-05-25,2026,5,May,101,0,0.9385,0.9281,1.0,0.871
16,Exterior Trim - Station 16,Exterior Trim,2026-05-26,2026,5,May,99,0,0.9415,0.9414,1.0,0.8863
16,Exterior Trim - Station 16,Exterior Trim,2026-05-27,2026,5,May,56,0,0.9063,0.9642,1.0,0.8739
16,Exterior Trim - Station 16,Exterior Trim,2026-05-28,2026,5,May,95,0,0.9244,0.923,1.0,0.8532
16,Exterior Trim - Station 16,Exterior Trim,2026-05-29,2026,5,May,103,0,0.9583,0.9601,1.0,0.9201
16,Exterior Trim - Station 16,Exterior Trim,2026-05-30,2026,5,May,28,0,0.9661,0.9245,1.0,0.8931
16,Exterior Trim - Station 16,Exterior Trim,2026-05-31,2026,5,May,31,0,1.0,0.9696,1.0,0.9696
16,Exterior Trim - Station 16,Exterior Trim,2026-06-01,2026,6,June,83,2,0.9233,0.9083,0.9759,0.8184
16,Exterior Trim - Station 16,Exterior Trim,2026-06-02,2026,6,June,68,0,0.8888,0.9513,1.0,0.8455
16,Exterior Trim - Station 16,Exterior Trim,2026-06-03,2026,6,June,65,1,0.9574,0.9433,0.9846,0.8892
16,Exterior Trim - Station 16,Exterior Trim,2026-06-04,2026,6,June,77,0,0.9635,0.9681,1.0,0.9328
16,Exterior Trim - Station 16,Exterior Trim,2026-06-05,2026,6,June,92,1,0.9612,0.9567,0.9891,0.9096
16,Exterior Trim - Station 16,Exterior Trim,2026-06-06,2026,6,June,25,0,0.9549,0.9388,1.0,0.8965
16,Exterior Trim - Station 16,Exterior Trim,2026-06-07,2026,6,June,32,0,1.0,0.9,1.0,0.9
16,Exterior Trim - Station 16,Exterior Trim,2026-06-08,2026,6,June,97,0,0.9214,0.9193,1.0,0.847
16,Exterior Trim - Station 16,Exterior Trim,2026-06-09,2026,6,June,86,0,0.9352,0.9552,1.0,0.8932
16,Exterior Trim - Station 16,Exterior Trim,2026-06-10,2026,6,June,83,1,0.9394,0.9758,0.988,0.9056
16,Exterior Trim - Station 16,Exterior Trim,2026-06-11,2026,6,June,75,0,0.8991,0.9408,1.0,0.8459
16,Exterior Trim - Station 16,Exterior Trim,2026-06-12,2026,6,June,74,0,1.0,0.912,1.0,0.912
16,Exterior Trim - Station 16,Exterior Trim,2026-06-13,2026,6,June,25,0,0.9254,0.969,1.0,0.8967
16,Exterior Trim - Station 16,Exterior Trim,2026-06-14,2026,6,June,29,0,0.9492,0.969,1.0,0.9199
16,Exterior Trim - Station 16,Exterior Trim,2026-06-15,2026,6,June,91,0,0.9689,0.91,1.0,0.8818
16,Exterior Trim - Station 16,Exterior Trim,2026-06-16,2026,6,June,69,2,0.9808,0.9387,0.971,0.8939
16,Exterior Trim - Station 16,Exterior Trim,2026-06-17,2026,6,June,84,1,0.9569,0.9499,0.9881,0.8982
16,Exterior Trim - Station 16,Exterior Trim,2026-06-18,2026,6,June,98,1,0.9477,0.9283,0.9898,0.8707
16,Exterior Trim - Station 16,Exterior Trim,2026-06-19,2026,6,June,84,0,0.9726,0.9059,1.0,0.881
16,Exterior Trim - Station 16,Exterior Trim,2026-06-20,2026,6,June,27,0,0.9285,0.8961,1.0,0.832
16,Exterior Trim - Station 16,Exterior Trim,2026-06-21,2026,6,June,25,0,0.9773,0.9599,1.0,0.9381
16,Exterior Trim - Station 16,Exterior Trim,2026-06-22,2026,6,June,77,0,0.9184,0.9455,1.0,0.8683
16,Exterior Trim - Station 16,Exterior Trim,2026-06-23,2026,6,June,75,1,0.9414,0.948,0.9867,0.8806
16,Exterior Trim - Station 16,Exterior Trim,2026-06-24,2026,6,June,81,0,0.9442,0.9165,1.0,0.8653
16,Exterior Trim - Station 16,Exterior Trim,2026-06-25,2026,6,June,80,0,0.9525,0.9537,1.0,0.9085
