station_id,station_name,station_type,station_sequence_order,full_date,year,month,month_name,is_weekend,n_operations,avg_actual_cycle_time,avg_standard_cycle_time,avg_variance_minutes,total_downtime_minutes,n_downtime_events
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-07,2025,12,December,1,29,19.4,19.0,0.4,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-08,2025,12,December,0,79,20.15,19.0,1.15,209.1,6
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-09,2025,12,December,0,71,20.45,19.0,1.45,10.3,1
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-10,2025,12,December,0,77,20.18,19.0,1.18,68.3,4
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-11,2025,12,December,0,63,19.96,19.0,0.96,109.1,6
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-12,2025,12,December,0,62,19.64,19.0,0.64,163.3,6
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-13,2025,12,December,1,24,20.84,19.0,1.84,12.6,1
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-14,2025,12,December,1,27,20.19,19.0,1.19,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-15,2025,12,December,0,84,20.22,19.0,1.22,64.7,4
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-16,2025,12,December,0,84,20.97,19.0,1.97,172.0,6
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-17,2025,12,December,0,69,19.64,19.0,0.64,50.1,3
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-18,2025,12,December,0,76,20.03,19.0,1.03,35.8,3
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-19,2025,12,December,0,76,19.78,19.0,0.78,190.3,7
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-20,2025,12,December,1,24,19.38,19.0,0.38,60.7,2
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-21,2025,12,December,1,20,20.04,19.0,1.04,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-22,2025,12,December,0,73,20.4,19.0,1.4,26.7,3
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-23,2025,12,December,0,65,19.97,19.0,0.97,35.2,1
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-24,2025,12,December,0,66,19.52,19.0,0.52,78.2,4
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-25,2025,12,December,0,75,20.3,19.0,1.3,146.6,6
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-26,2025,12,December,0,65,19.87,19.0,0.87,66.8,2
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-27,2025,12,December,1,30,19.99,19.0,0.99,24.3,1
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-28,2025,12,December,1,24,20.13,19.0,1.13,45.5,2
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-29,2025,12,December,0,71,21.27,19.0,2.27,27.8,2
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-30,2025,12,December,0,74,19.97,19.0,0.97,32.3,1
16,Exterior Trim - Station 16,Exterior Trim,16,2025-12-31,2025,12,December,0,70,19.75,19.0,0.75,60.3,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-01,2026,1,January,0,80,19.91,19.0,0.91,155.0,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-02,2026,1,January,0,72,19.81,19.0,0.81,191.8,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-03,2026,1,January,1,30,18.95,19.0,-0.05,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-04,2026,1,January,1,30,19.4,19.0,0.4,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-05,2026,1,January,0,81,20.03,19.0,1.03,138.2,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-06,2026,1,January,0,77,20.07,19.0,1.07,50.7,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-07,2026,1,January,0,67,20.48,19.0,1.48,110.1,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-08,2026,1,January,0,83,20.65,19.0,1.65,153.0,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-09,2026,1,January,0,64,20.16,19.0,1.16,119.9,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-10,2026,1,January,1,25,19.59,19.0,0.59,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-11,2026,1,January,1,29,19.93,19.0,0.93,19.1,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-12,2026,1,January,0,73,20.53,19.0,1.53,130.3,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-13,2026,1,January,0,72,19.86,19.0,0.86,24.7,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-14,2026,1,January,0,76,19.68,19.0,0.68,101.1,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-15,2026,1,January,0,89,20.95,19.0,1.95,149.5,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-16,2026,1,January,0,71,19.69,19.0,0.69,53.6,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-17,2026,1,January,1,24,20.99,19.0,1.99,40.8,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-18,2026,1,January,1,27,20.7,19.0,1.7,97.2,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-19,2026,1,January,0,84,20.76,19.0,1.76,188.5,8
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-20,2026,1,January,0,101,19.73,19.0,0.73,75.9,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-21,2026,1,January,0,71,19.86,19.0,0.86,110.7,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-22,2026,1,January,0,80,20.59,19.0,1.59,23.2,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-23,2026,1,January,0,80,19.98,19.0,0.98,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-24,2026,1,January,1,31,19.57,19.0,0.57,35.0,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-25,2026,1,January,1,25,20.71,19.0,1.71,47.8,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-26,2026,1,January,0,65,20.06,19.0,1.06,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-27,2026,1,January,0,83,19.89,19.0,0.89,64.7,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-28,2026,1,January,0,88,19.69,19.0,0.69,134.3,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-29,2026,1,January,0,92,20.34,19.0,1.34,60.4,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-30,2026,1,January,0,67,20.06,19.0,1.06,79.8,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-01-31,2026,1,January,1,22,20.38,19.0,1.38,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-01,2026,2,February,1,31,21.05,19.0,2.05,60.6,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-02,2026,2,February,0,74,19.16,19.0,0.16,72.2,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-03,2026,2,February,0,82,19.46,19.0,0.46,126.8,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-04,2026,2,February,0,92,20.25,19.0,1.25,97.1,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-05,2026,2,February,0,61,20.45,19.0,1.45,97.2,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-06,2026,2,February,0,71,20.33,19.0,1.33,106.2,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-07,2026,2,February,1,26,19.99,19.0,0.99,23.4,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-08,2026,2,February,1,22,21.25,19.0,2.25,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-09,2026,2,February,0,78,19.87,19.0,0.87,98.2,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-10,2026,2,February,0,71,20.27,19.0,1.27,174.0,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-11,2026,2,February,0,78,20.02,19.0,1.02,77.7,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-12,2026,2,February,0,65,19.91,19.0,0.91,22.0,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-13,2026,2,February,0,78,19.64,19.0,0.64,121.2,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-14,2026,2,February,1,31,20.03,19.0,1.03,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-15,2026,2,February,1,23,20.98,19.0,1.98,15.4,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-16,2026,2,February,0,72,20.23,19.0,1.23,61.7,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-17,2026,2,February,0,82,20.46,19.0,1.46,107.6,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-18,2026,2,February,0,79,20.09,19.0,1.09,86.8,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-19,2026,2,February,0,79,20.35,19.0,1.35,8.6,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-20,2026,2,February,0,67,20.31,19.0,1.31,71.7,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-21,2026,2,February,1,22,20.12,19.0,1.12,30.3,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-22,2026,2,February,1,25,21.0,19.0,2.0,72.7,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-23,2026,2,February,0,69,20.73,19.0,1.73,106.3,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-24,2026,2,February,0,87,20.11,19.0,1.11,89.9,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-25,2026,2,February,0,80,20.13,19.0,1.13,71.8,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-26,2026,2,February,0,77,19.97,19.0,0.97,128.7,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-27,2026,2,February,0,74,20.43,19.0,1.43,35.0,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-02-28,2026,2,February,1,25,21.54,19.0,2.54,19.8,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-01,2026,3,March,1,32,19.31,19.0,0.31,44.3,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-02,2026,3,March,0,93,20.62,19.0,1.62,140.9,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-03,2026,3,March,0,102,19.59,19.0,0.59,91.6,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-04,2026,3,March,0,88,20.63,19.0,1.63,58.8,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-05,2026,3,March,0,97,20.34,19.0,1.34,70.4,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-06,2026,3,March,0,100,20.48,19.0,1.48,55.6,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-07,2026,3,March,1,32,20.45,19.0,1.45,71.6,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-08,2026,3,March,1,29,20.13,19.0,1.13,55.6,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-09,2026,3,March,0,113,19.55,19.0,0.55,87.3,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-10,2026,3,March,0,85,20.37,19.0,1.37,43.5,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-11,2026,3,March,0,96,20.51,19.0,1.51,84.8,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-12,2026,3,March,0,92,20.1,19.0,1.1,117.5,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-13,2026,3,March,0,101,20.39,19.0,1.39,166.8,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-14,2026,3,March,1,24,19.94,19.0,0.94,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-15,2026,3,March,1,30,20.52,19.0,1.52,22.9,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-16,2026,3,March,0,96,20.01,19.0,1.01,125.5,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-17,2026,3,March,0,96,21.04,19.0,2.04,36.6,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-18,2026,3,March,0,100,19.83,19.0,0.83,90.6,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-19,2026,3,March,0,81,19.28,19.0,0.28,168.3,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-20,2026,3,March,0,97,20.15,19.0,1.15,115.0,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-21,2026,3,March,1,31,19.54,19.0,0.54,26.6,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-22,2026,3,March,1,29,20.1,19.0,1.1,95.7,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-23,2026,3,March,0,83,20.25,19.0,1.25,185.2,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-24,2026,3,March,0,94,19.79,19.0,0.79,35.7,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-25,2026,3,March,0,60,20.26,19.0,1.26,23.6,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-26,2026,3,March,0,88,19.99,19.0,0.99,90.8,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-27,2026,3,March,0,101,20.08,19.0,1.08,143.9,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-28,2026,3,March,1,35,20.01,19.0,1.01,46.7,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-29,2026,3,March,1,32,21.11,19.0,2.11,25.1,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-30,2026,3,March,0,94,20.22,19.0,1.22,173.7,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-03-31,2026,3,March,0,101,20.24,19.0,1.24,111.0,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-01,2026,4,April,0,95,20.19,19.0,1.19,117.1,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-02,2026,4,April,0,83,20.09,19.0,1.09,157.2,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-03,2026,4,April,0,101,20.6,19.0,1.6,231.2,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-04,2026,4,April,1,24,20.41,19.0,1.41,31.4,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-05,2026,4,April,1,34,21.09,19.0,2.09,67.7,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-06,2026,4,April,0,75,20.13,19.0,1.13,112.4,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-07,2026,4,April,0,95,20.26,19.0,1.26,154.2,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-08,2026,4,April,0,92,20.39,19.0,1.39,170.1,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-09,2026,4,April,0,73,20.72,19.0,1.72,86.9,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-10,2026,4,April,0,100,19.98,19.0,0.98,29.3,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-11,2026,4,April,1,34,20.06,19.0,1.06,143.9,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-12,2026,4,April,1,36,20.5,19.0,1.5,44.0,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-13,2026,4,April,0,73,20.37,19.0,1.37,93.7,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-14,2026,4,April,0,89,20.3,19.0,1.3,107.4,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-15,2026,4,April,0,87,20.57,19.0,1.57,78.2,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-16,2026,4,April,0,90,19.91,19.0,0.91,72.7,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-17,2026,4,April,0,88,19.54,19.0,0.54,50.6,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-18,2026,4,April,1,34,21.04,19.0,2.04,31.9,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-19,2026,4,April,1,30,20.75,19.0,1.75,43.8,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-20,2026,4,April,0,85,20.22,19.0,1.22,214.1,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-21,2026,4,April,0,83,20.52,19.0,1.52,137.2,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-22,2026,4,April,0,86,20.08,19.0,1.08,170.8,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-23,2026,4,April,0,80,21.04,19.0,2.04,126.2,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-24,2026,4,April,0,74,20.42,19.0,1.42,112.3,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-25,2026,4,April,1,32,19.67,19.0,0.67,10.0,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-26,2026,4,April,1,30,19.59,19.0,0.59,35.8,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-27,2026,4,April,0,92,20.51,19.0,1.51,95.2,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-28,2026,4,April,0,79,20.86,19.0,1.86,56.5,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-29,2026,4,April,0,76,20.35,19.0,1.35,168.1,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-04-30,2026,4,April,0,112,20.07,19.0,1.07,133.8,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-01,2026,5,May,0,103,20.05,19.0,1.05,243.6,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-02,2026,5,May,1,32,19.59,19.0,0.59,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-03,2026,5,May,1,37,21.03,19.0,2.03,120.5,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-04,2026,5,May,0,86,19.66,19.0,0.66,115.2,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-05,2026,5,May,0,90,20.14,19.0,1.14,92.0,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-06,2026,5,May,0,86,20.17,19.0,1.17,54.4,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-07,2026,5,May,0,96,20.51,19.0,1.51,145.2,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-08,2026,5,May,0,99,19.82,19.0,0.82,172.9,8
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-09,2026,5,May,1,38,20.08,19.0,1.08,11.4,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-10,2026,5,May,1,23,20.44,19.0,1.44,10.1,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-11,2026,5,May,0,92,19.53,19.0,0.53,190.5,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-12,2026,5,May,0,92,19.56,19.0,0.56,164.8,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-13,2026,5,May,0,86,20.24,19.0,1.24,62.0,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-14,2026,5,May,0,83,20.07,19.0,1.07,129.5,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-15,2026,5,May,0,81,20.43,19.0,1.43,169.1,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-16,2026,5,May,1,29,19.37,19.0,0.37,38.4,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-17,2026,5,May,1,33,19.21,19.0,0.21,45.4,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-18,2026,5,May,0,71,19.64,19.0,0.64,61.7,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-19,2026,5,May,0,82,19.59,19.0,0.59,89.1,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-20,2026,5,May,0,84,21.08,19.0,2.08,116.8,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-21,2026,5,May,0,84,19.4,19.0,0.4,54.4,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-22,2026,5,May,0,95,19.76,19.0,0.76,73.3,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-23,2026,5,May,1,32,19.81,19.0,0.81,137.1,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-24,2026,5,May,1,24,20.02,19.0,1.02,76.2,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-25,2026,5,May,0,101,20.47,19.0,1.47,135.5,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-26,2026,5,May,0,99,20.18,19.0,1.18,124.1,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-27,2026,5,May,0,56,19.71,19.0,0.71,114.1,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-28,2026,5,May,0,95,20.59,19.0,1.59,159.9,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-29,2026,5,May,0,103,19.79,19.0,0.79,88.6,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-30,2026,5,May,1,28,20.55,19.0,1.55,20.2,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-05-31,2026,5,May,1,31,19.6,19.0,0.6,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-01,2026,6,June,0,83,20.92,19.0,1.92,144.2,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-02,2026,6,June,0,68,19.97,19.0,0.97,170.0,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-03,2026,6,June,0,65,20.14,19.0,1.14,58.2,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-04,2026,6,June,0,77,19.63,19.0,0.63,57.3,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-05,2026,6,June,0,92,19.86,19.0,0.86,73.7,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-06,2026,6,June,1,25,20.24,19.0,1.24,23.9,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-07,2026,6,June,1,32,21.11,19.0,2.11,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-08,2026,6,June,0,97,20.67,19.0,1.67,171.0,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-09,2026,6,June,0,86,19.89,19.0,0.89,118.6,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-10,2026,6,June,0,83,19.47,19.0,0.47,104.2,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-11,2026,6,June,0,75,20.19,19.0,1.19,170.0,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-12,2026,6,June,0,74,20.83,19.0,1.83,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-13,2026,6,June,1,25,19.61,19.0,0.61,39.5,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-14,2026,6,June,1,29,19.61,19.0,0.61,30.4,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-15,2026,6,June,0,91,20.88,19.0,1.88,60.9,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-16,2026,6,June,0,69,20.24,19.0,1.24,27.4,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-17,2026,6,June,0,84,20.0,19.0,1.0,75.6,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-18,2026,6,June,0,98,20.47,19.0,1.47,110.8,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-19,2026,6,June,0,84,20.97,19.0,1.97,49.7,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-20,2026,6,June,1,27,21.2,19.0,2.2,44.1,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-21,2026,6,June,1,25,19.79,19.0,0.79,11.5,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-22,2026,6,June,0,77,20.1,19.0,1.1,137.5,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-23,2026,6,June,0,75,20.04,19.0,1.04,93.6,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-24,2026,6,June,0,81,20.73,19.0,1.73,99.3,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-25,2026,6,June,0,80,19.92,19.0,0.92,79.4,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-26,2026,6,June,0,78,21.24,19.0,2.24,75.8,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-27,2026,6,June,1,23,21.18,19.0,2.18,8.9,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-28,2026,6,June,1,27,19.4,19.0,0.4,14.9,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-29,2026,6,June,0,81,19.81,19.0,0.81,109.9,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-06-30,2026,6,June,0,86,19.63,19.0,0.63,201.4,6
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-01,2026,7,July,0,70,20.39,19.0,1.39,57.6,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-02,2026,7,July,0,68,19.93,19.0,0.93,81.9,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-03,2026,7,July,0,58,20.95,19.0,1.95,51.0,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-04,2026,7,July,1,22,21.25,19.0,2.25,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-05,2026,7,July,1,26,20.57,19.0,1.57,38.1,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-06,2026,7,July,0,58,20.24,19.0,1.24,39.8,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-07,2026,7,July,0,65,19.61,19.0,0.61,26.6,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-08,2026,7,July,0,63,20.07,19.0,1.07,153.7,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-09,2026,7,July,0,69,19.79,19.0,0.79,76.0,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-10,2026,7,July,0,59,20.36,19.0,1.36,106.8,5
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-11,2026,7,July,1,24,19.74,19.0,0.74,74.9,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-12,2026,7,July,1,19,19.79,19.0,0.79,144.0,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-13,2026,7,July,0,62,20.28,19.0,1.28,64.9,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-14,2026,7,July,0,69,20.54,19.0,1.54,47.8,2
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-15,2026,7,July,0,59,19.96,19.0,0.96,96.2,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-16,2026,7,July,0,65,20.72,19.0,1.72,45.9,3
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-17,2026,7,July,0,61,20.85,19.0,1.85,117.8,4
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-18,2026,7,July,1,25,19.54,19.0,0.54,0.0,0
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-19,2026,7,July,1,22,19.22,19.0,0.22,6.8,1
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-20,2026,7,July,0,75,19.41,19.0,0.41,156.2,7
16,Exterior Trim - Station 16,Exterior Trim,16,2026-07-21,2026,7,July,0,59,20.74,19.0,1.74,25.7,2
