defect_id,detected_date_id,detected_date,year,month,month_name,part_name,part_category,supplier_name,reliability_score,station_name,station_type,defect_type,severity,resolution,rework_cost,rework_time_minutes
3845,20260524,2026-05-24,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,142.44,13.5
3846,20260524,2026-05-24,2026,5,May,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,accepted_with_deviation,2.03,26.8
3847,20260524,2026-05-24,2026,5,May,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,141.33,74.4
3848,20260524,2026-05-24,2026,5,May,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,139.14,68.6
3849,20260525,2026-05-25,2026,5,May,,,,,Welding - Station 03,Welding,dimensional,minor,rework,9.66,25.5
3850,20260525,2026-05-25,2026,5,May,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,accepted_with_deviation,0.87,11.5
3851,20260525,2026-05-25,2026,5,May,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,9.99,26.4
3852,20260525,2026-05-25,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,156.96,51.9
3853,20260525,2026-05-25,2026,5,May,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,50.35,22.3
3854,20260525,2026-05-25,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,147.41,26.6
3855,20260525,2026-05-25,2026,5,May,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,70.84,11.3
3856,20260525,2026-05-25,2026,5,May,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,minor,accepted_with_deviation,1.33,17.5
3857,20260525,2026-05-25,2026,5,May,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,accepted_with_deviation,1.93,25.5
3858,20260525,2026-05-25,2026,5,May,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,79.45,14.2
3859,20260525,2026-05-25,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,accepted_with_deviation,1.83,24.2
3860,20260525,2026-05-25,2026,5,May,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,122.91,25.8
3861,20260525,2026-05-25,2026,5,May,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,5.82,15.4
3862,20260526,2026-05-26,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,146.28,23.6
3863,20260526,2026-05-26,2026,5,May,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,95.03,22.4
3864,20260526,2026-05-26,2026,5,May,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,scrap,373.55,72.4
3865,20260527,2026-05-27,2026,5,May,,,,,Welding - Station 02,Welding,dimensional,minor,accepted_with_deviation,1.88,24.8
3866,20260527,2026-05-27,2026,5,May,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,666.18,17.4
3867,20260528,2026-05-28,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,148.06,28.3
3868,20260528,2026-05-28,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,major,rework,160.33,60.8
3869,20260528,2026-05-28,2026,5,May,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,103.95,10.5
3870,20260528,2026-05-28,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,146.15,23.3
3871,20260528,2026-05-28,2026,5,May,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,176.17,65.7
3872,20260528,2026-05-28,2026,5,May,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,163.93,25.3
3873,20260528,2026-05-28,2026,5,May,,,,,Welding - Station 01,Welding,dimensional,major,rework,22.64,59.8
3874,20260528,2026-05-28,2026,5,May,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,663.37,10.0
3875,20260529,2026-05-29,2026,5,May,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,9.19,24.3
3876,20260529,2026-05-29,2026,5,May,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,rework,101.82,40.4
3877,20260529,2026-05-29,2026,5,May,,,,,Welding - Station 01,Welding,dimensional,minor,rework,10.02,26.5
3878,20260529,2026-05-29,2026,5,May,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,critical,rework,138.15,136.4
3879,20260529,2026-05-29,2026,5,May,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,136.48,46.1
3880,20260529,2026-05-29,2026,5,May,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,108.04,21.3
3881,20260529,2026-05-29,2026,5,May,,,,,Welding - Station 01,Welding,dimensional,minor,rework,7.24,19.1
3882,20260529,2026-05-29,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,major,rework,162.62,66.8
3883,20260530,2026-05-30,2026,5,May,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,667.33,20.5
3884,20260530,2026-05-30,2026,5,May,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,72.69,16.2
3885,20260531,2026-05-31,2026,5,May,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,rework,138.93,68.1
3886,20260531,2026-05-31,2026,5,May,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,critical,rework,116.19,111.3
3887,20260531,2026-05-31,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,147.0,25.5
3888,20260531,2026-05-31,2026,5,May,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,accepted_with_deviation,1.15,15.2
3889,20260601,2026-06-01,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,rework,690.88,82.7
3890,20260601,2026-06-01,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,9.51,25.1
3891,20260601,2026-06-01,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,major,rework,23.96,63.3
3892,20260601,2026-06-01,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,accepted_with_deviation,1.75,23.1
3893,20260601,2026-06-01,2026,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,117.79,14.5
3894,20260601,2026-06-01,2026,6,June,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,130.1,29.2
3895,20260601,2026-06-01,2026,6,June,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,112.48,33.1
3896,20260601,2026-06-01,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,95.32,23.2
3897,20260601,2026-06-01,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,141.69,11.5
3898,20260601,2026-06-01,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,7.28,19.2
3899,20260601,2026-06-01,2026,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,123.18,28.7
3900,20260602,2026-06-02,2026,6,June,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,75.54,23.8
3901,20260602,2026-06-02,2026,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,accepted_with_deviation,1.73,22.9
3902,20260602,2026-06-02,2026,6,June,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,71.99,14.4
3903,20260602,2026-06-02,2026,6,June,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,73.3,17.8
3904,20260603,2026-06-03,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,117.65,11.8
3905,20260603,2026-06-03,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,117.76,12.1
3906,20260603,2026-06-03,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,major,rework,22.55,59.6
3907,20260603,2026-06-03,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,159.25,12.9
3908,20260603,2026-06-03,2026,6,June,,,,,Welding - Station 02,Welding,dimensional,major,rework,25.98,68.7
3909,20260603,2026-06-03,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,118.89,15.1
3910,20260603,2026-06-03,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,96.51,26.3
3911,20260603,2026-06-03,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,141.72,11.6
3912,20260604,2026-06-04,2026,6,June,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,100.91,41.1
3913,20260604,2026-06-04,2026,6,June,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,rework,90.15,35.9
3914,20260604,2026-06-04,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,675.23,41.4
3915,20260604,2026-06-04,2026,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,8.18,21.6
3916,20260604,2026-06-04,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,91.91,14.2
3917,20260604,2026-06-04,2026,6,June,,,,,Welding - Station 03,Welding,dimensional,minor,accepted_with_deviation,1.92,25.4
3918,20260604,2026-06-04,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,669.42,26.0
3919,20260604,2026-06-04,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,8.98,23.7
3920,20260604,2026-06-04,2026,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,critical,rework,120.93,123.8
3921,20260604,2026-06-04,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,critical,rework,56.32,148.8
3922,20260605,2026-06-05,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,accepted_with_deviation,1.31,17.3
3923,20260605,2026-06-05,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,143.52,16.3
3924,20260605,2026-06-05,2026,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,accepted_with_deviation,1.76,23.3
3925,20260605,2026-06-05,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,117.45,11.3
3926,20260605,2026-06-05,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,135.14,58.1
3927,20260605,2026-06-05,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,162.62,21.8
3928,20260605,2026-06-05,2026,6,June,,,,,Welding - Station 02,Welding,dimensional,minor,rework,6.6,17.5
3929,20260605,2026-06-05,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,146.19,23.4
3930,20260605,2026-06-05,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,97.08,27.8
3931,20260605,2026-06-05,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,164.88,27.8
3932,20260605,2026-06-05,2026,6,June,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 13,Electrical Assembly,electrical,critical,scrap,217.48,131.7
3933,20260607,2026-06-07,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,11.03,29.2
3934,20260607,2026-06-07,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,144.73,19.5
3935,20260608,2026-06-08,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,668.55,23.7
3936,20260608,2026-06-08,2026,6,June,,,,,Welding - Station 02,Welding,dimensional,minor,rework,7.66,20.2
3937,20260608,2026-06-08,2026,6,June,,,,,Welding - Station 02,Welding,dimensional,minor,rework,3.88,10.2
3938,20260608,2026-06-08,2026,6,June,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,51.62,25.7
3939,20260608,2026-06-08,2026,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,rework,139.38,71.5
3940,20260608,2026-06-08,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,148.13,28.5
3941,20260609,2026-06-09,2026,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,164.11,33.8
3942,20260609,2026-06-09,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,major,rework,12.62,33.4
3943,20260609,2026-06-09,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,8.5,22.5
3944,20260609,2026-06-09,2026,6,June,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 12,Interior Assembly,assembly,minor,accepted_with_deviation,1.78,23.5
3945,20260610,2026-06-10,2026,6,June,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,53.41,30.4
3946,20260610,2026-06-10,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,111.62,66.3
3947,20260610,2026-06-10,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,138.44,66.8
3948,20260610,2026-06-10,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,4.76,12.6
3949,20260610,2026-06-10,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,142.21,12.9
3950,20260610,2026-06-10,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,major,rework,101.86,40.5
3951,20260610,2026-06-10,2026,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,10.64,28.1
3952,20260610,2026-06-10,2026,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,118.24,15.7
3953,20260610,2026-06-10,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,686.25,70.5
3954,20260610,2026-06-10,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,accepted_with_deviation,0.97,12.9
3955,20260610,2026-06-10,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,critical,rework,45.36,119.9
3956,20260610,2026-06-10,2026,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,10.3,27.2
3957,20260610,2026-06-10,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,165.01,28.1
3958,20260610,2026-06-10,2026,6,June,Door Trim v7,Interior,"Johnson, Gonzalez and Santos",85.8,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,71.71,13.6
3959,20260611,2026-06-11,2026,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,accepted_with_deviation,1.88,24.8
3960,20260611,2026-06-11,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,5.89,15.6
3961,20260611,2026-06-11,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,9.76,25.8
3962,20260611,2026-06-11,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,6.79,17.9
3963,20260611,2026-06-11,2026,6,June,,,,,Welding - Station 03,Welding,dimensional,minor,rework,4.36,11.5
3964,20260611,2026-06-11,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,critical,rework,49.66,131.2
3965,20260611,2026-06-11,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,109.47,60.6
3966,20260612,2026-06-12,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,122.09,23.6
3967,20260612,2026-06-12,2026,6,June,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,134.77,41.6
3968,20260612,2026-06-12,2026,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,critical,accepted_with_deviation,5.72,75.6
3969,20260612,2026-06-12,2026,6,June,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 12,Interior Assembly,assembly,critical,rework,161.27,111.6
3970,20260612,2026-06-12,2026,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,6.2,16.4
3971,20260612,2026-06-12,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,665.5,15.7
3972,20260612,2026-06-12,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,670.59,29.1
3973,20260612,2026-06-12,2026,6,June,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,114.92,39.5
3974,20260613,2026-06-13,2026,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,544.35,27.3
3975,20260613,2026-06-13,2026,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,8.24,21.8
3976,20260613,2026-06-13,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,critical,accepted_with_deviation,8.04,106.3
3977,20260613,2026-06-13,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,683.57,63.4
3978,20260615,2026-06-15,2026,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,123.13,28.6
3979,20260615,2026-06-15,2026,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,rework,580.02,121.6
3980,20260615,2026-06-15,2026,6,June,Wiring Harness v6,Electrical,Bernard LLC,84.8,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,86.44,26.1
3981,20260615,2026-06-15,2026,6,June,,,,,Quality Check - Station 19,Quality Check,dimensional,minor,rework,7.31,19.3
3982,20260615,2026-06-15,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,accepted_with_deviation,4.99,65.9
3983,20260615,2026-06-15,2026,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,160.76,24.9
3984,20260616,2026-06-16,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,5.42,14.3
3985,20260616,2026-06-16,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,critical,rework,152.62,104.3
3986,20260616,2026-06-16,2026,6,June,,,,,Welding - Station 02,Welding,dimensional,major,rework,27.59,72.9
3987,20260616,2026-06-16,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,118.8,14.9
3988,20260616,2026-06-16,2026,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,7.47,19.7
3989,20260616,2026-06-16,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,117.54,11.6
3990,20260616,2026-06-16,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,161.76,64.6
3991,20260616,2026-06-16,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,8.32,22.0
3992,20260617,2026-06-17,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,163.43,24.0
3993,20260617,2026-06-17,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,163.74,69.8
3994,20260617,2026-06-17,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,accepted_with_deviation,3.89,51.3
3995,20260618,2026-06-18,2026,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,121.48,22.0
3996,20260618,2026-06-18,2026,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,544.1,26.6
3997,20260618,2026-06-18,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,147.92,28.0
3998,20260618,2026-06-18,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,10.34,27.3
3999,20260618,2026-06-18,2026,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,3.94,10.4
4000,20260618,2026-06-18,2026,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,172.79,56.7
4001,20260618,2026-06-18,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,665.5,15.7
4002,20260618,2026-06-18,2026,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,541.86,20.7
4003,20260618,2026-06-18,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,accepted_with_deviation,7.09,93.6
4004,20260619,2026-06-19,2026,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,4.06,10.7
4005,20260619,2026-06-19,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,accepted_with_deviation,3.16,41.8
4006,20260619,2026-06-19,2026,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,accepted_with_deviation,3.15,41.6
4007,20260619,2026-06-19,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,critical,scrap,667.6,132.5
4008,20260620,2026-06-20,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,171.74,45.9
4009,20260620,2026-06-20,2026,6,June,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,105.61,53.5
4010,20260622,2026-06-22,2026,6,June,,,,,Quality Check - Station 19,Quality Check,dimensional,critical,rework,51.3,135.6
4011,20260622,2026-06-22,2026,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,162.53,29.6
4012,20260622,2026-06-22,2026,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,170.06,41.5
4013,20260622,2026-06-22,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,102.17,41.3
4014,20260622,2026-06-22,2026,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,rework,714.05,144.0
4015,20260623,2026-06-23,2026,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,94.69,21.5
